pID,conditions,ts,sampleIndex,headset_detected,Headset_Pos_X,Headset_Pos_Y,Headset_Pos_Z,headset_rot,left_detected,LeftController_Pos_X,LeftController_Pos_Y,LeftController_Pos_Z,left_rot,left_trigger,left_grip,left_primaryButton,left_secondaryButton,left_primary2DAxisClick,right_detected,RightController_Pos_X,RightController_Pos_Y,RightController_Pos_Z,right_rot,right_trigger,right_grip,right_primaryButton,right_secondaryButton,right_primary2DAxisClick
1,{},27.54859,435,1,-0.02664159,1.709901,5.39307,"(0.0201,0.9850,0.0266,0.1694)",1,0.1571061,1.324862,5.159935,"(-0.5631,-0.8179,0.0156,0.1174)",-1,-1,-1,-1,-1,1,0.02243018,1.415398,4.986723,"(0.6121,-0.5615,0.4426,-0.3378)",-1,-1,-1,-1,-1
1,{},27.60368,436,1,-0.02496701,1.708268,5.39167,"(0.0114,0.9811,0.0142,0.1925)",1,0.1577348,1.324614,5.159733,"(-0.5635,-0.8178,0.0160,0.1160)",-1,-1,-1,-1,-1,1,0.01135501,1.422255,4.979885,"(0.6635,-0.5221,0.4059,-0.3500)",-1,-1,-1,-1,-1
1,{},27.65933,437,1,-0.02459393,1.706174,5.390454,"(0.0085,0.9793,0.0003,0.2024)",1,0.1582578,1.32408,5.159551,"(-0.5638,-0.8177,0.0160,0.1150)",-1,-1,-1,-1,-1,1,0.0002340674,1.416815,4.972548,"(0.7011,-0.4855,0.4101,-0.3234)",-1,-1,-1,-1,-1
1,{},27.71599,438,1,-0.02526965,1.704479,5.389328,"(0.0050,0.9795,-0.0121,0.2009)",1,0.1580168,1.323725,5.159163,"(-0.5648,-0.8170,0.0180,0.1151)",-1,-1,-1,-1,-1,1,-0.005934536,1.405191,4.959523,"(0.7215,-0.5085,0.3887,-0.2640)",-1,-1,-1,-1,-1
1,{},27.77053,439,1,-0.02567695,1.703201,5.388566,"(0.0026,0.9798,-0.0176,0.1991)",1,0.1575498,1.323524,5.159107,"(-0.5642,-0.8174,0.0183,0.1153)",-1,-1,-1,-1,-1,1,-0.01525883,1.400403,4.944016,"(0.7589,-0.5067,0.3504,-0.2111)",-1,-1,-1,-1,-1
1,{},27.82666,440,1,-0.02735602,1.704314,5.387458,"(0.0006,0.9824,-0.0107,0.1864)",1,0.1565732,1.323603,5.159299,"(-0.5622,-0.8188,0.0162,0.1152)",-1,-1,-1,-1,-1,1,-0.02229811,1.397141,4.937764,"(0.7645,-0.5212,0.3242,-0.1971)",-1,-1,-1,-1,-1
1,{},27.88172,441,1,-0.02945354,1.704527,5.386842,"(0.0022,0.9854,-0.0105,0.1699)",1,0.1561569,1.32327,5.159172,"(-0.5624,-0.8186,0.0166,0.1156)",-1,-1,-1,-1,-1,1,-0.02622499,1.399634,4.926461,"(0.7587,-0.5605,0.2818,-0.1756)",-1,-1,-1,-1,-1
1,{},27.93717,442,1,-0.03054456,1.705143,5.386195,"(-0.0035,0.9865,-0.0094,0.1633)",1,0.1566647,1.322958,5.159067,"(-0.5625,-0.8184,0.0186,0.1160)",-1,-1,-1,-1,-1,1,-0.03171167,1.402134,4.918523,"(0.8048,-0.5106,0.2620,-0.1513)",-1,-1,-1,-1,-1
1,{},27.99525,443,1,-0.03138673,1.705276,5.384994,"(-0.0061,0.9873,-0.0081,0.1585)",1,0.1579625,1.322783,5.158961,"(-0.5637,-0.8176,0.0186,0.1154)",-1,-1,-1,-1,-1,1,-0.03457041,1.390133,4.911509,"(0.8092,-0.5288,0.2417,-0.0850)",-1,-1,-1,-1,-1
1,{},28.04518,444,1,-0.0323146,1.704835,5.383456,"(-0.0082,0.9884,-0.0103,0.1511)",1,0.1582901,1.322522,5.158967,"(-0.5633,-0.8180,0.0185,0.1150)",-1,-1,-1,-1,-1,1,-0.03784823,1.381929,4.906309,"(0.8098,-0.5441,0.2140,-0.0494)",-1,-1,-1,-1,-1
1,{},28.10428,445,1,-0.03294192,1.704364,5.38259,"(-0.0089,0.9892,-0.0134,0.1460)",1,0.158409,1.322344,5.158858,"(-0.5643,-0.8173,0.0201,0.1151)",-1,-1,-1,-1,-1,1,-0.03786847,1.373621,4.904696,"(0.7927,-0.5674,0.2223,-0.0155)",-1,-1,-1,-1,-1
1,{},28.1605,446,1,-0.03476315,1.702447,5.380841,"(-0.0061,0.9904,-0.0225,0.1364)",1,0.1584556,1.322276,5.158826,"(-0.5643,-0.8173,0.0202,0.1151)",-1,-1,-1,-1,-1,1,-0.04267484,1.36902,4.900381,"(0.7931,-0.5706,0.2130,0.0054)",-1,-1,-1,-1,-1
1,{},28.21696,447,1,-0.03546143,1.701768,5.380287,"(-0.0051,0.9908,-0.0258,0.1328)",1,0.1582558,1.322188,5.15886,"(-0.5637,-0.8177,0.0198,0.1150)",-1,-1,-1,-1,-1,1,-0.04228006,1.364905,4.899845,"(0.8057,-0.5385,0.2454,0.0252)",-1,-1,-1,-1,-1
1,{},28.27156,448,1,-0.03678655,1.701299,5.379237,"(-0.0055,0.9915,-0.0287,0.1270)",1,0.1583244,1.322102,5.158652,"(-0.5643,-0.8173,0.0201,0.1148)",-1,-1,-1,-1,-1,1,-0.04171623,1.363304,4.900903,"(0.7958,-0.5512,0.2490,0.0297)",-1,-1,-1,-1,-1
1,{},28.3276,449,1,-0.03783221,1.701166,5.3783,"(-0.0071,0.9921,-0.0306,0.1213)",1,0.1584618,1.321999,5.158647,"(-0.5647,-0.8170,0.0202,0.1148)",-1,-1,-1,-1,-1,1,-0.03987153,1.361955,4.902514,"(0.7858,-0.5632,0.2538,0.0301)",-1,-1,-1,-1,-1
1,{},28.3822,450,1,-0.03851844,1.701129,5.37749,"(-0.0085,0.9923,-0.0308,0.1197)",1,0.1586107,1.321929,5.158795,"(-0.5648,-0.8170,0.0201,0.1146)",-1,-1,-1,-1,-1,1,-0.0391726,1.364911,4.903015,"(0.7991,-0.5459,0.2507,0.0257)",-1,-1,-1,-1,-1
1,{},28.43818,451,1,-0.03918677,1.701352,5.377022,"(-0.0087,0.9926,-0.0294,0.1172)",1,0.1587532,1.322007,5.158823,"(-0.5652,-0.8167,0.0205,0.1144)",-1,-1,-1,-1,-1,1,-0.03772292,1.368507,4.903947,"(0.7969,-0.5485,0.2529,0.0113)",-1,-1,-1,-1,-1
1,{},28.49365,452,1,-0.03944803,1.701984,5.376962,"(-0.0105,0.9928,-0.0269,0.1166)",1,0.1588309,1.321945,5.158811,"(-0.5656,-0.8164,0.0205,0.1143)",-1,-1,-1,-1,-1,1,-0.03818563,1.369807,4.903753,"(0.8017,-0.5430,0.2497,0.0131)",-1,-1,-1,-1,-1
1,{},28.54905,453,1,-0.03977625,1.702722,5.377549,"(-0.0094,0.9930,-0.0225,0.1160)",1,0.1588204,1.322199,5.15876,"(-0.5655,-0.8166,0.0204,0.1142)",-1,-1,-1,-1,-1,1,-0.0389154,1.371039,4.903693,"(0.8040,-0.5375,0.2541,0.0082)",-1,-1,-1,-1,-1
1,{},28.60488,454,1,-0.03996091,1.70304,5.378659,"(-0.0099,0.9930,-0.0197,0.1160)",1,0.1589524,1.3221,5.158677,"(-0.5657,-0.8164,0.0206,0.1140)",-1,-1,-1,-1,-1,1,-0.0402557,1.374658,4.903022,"(0.8142,-0.5253,0.2472,0.0032)",-1,-1,-1,-1,-1
1,{},28.6614,455,1,-0.04001442,1.703221,5.379617,"(-0.0095,0.9931,-0.0184,0.1157)",1,0.158932,1.322063,5.15871,"(-0.5654,-0.8166,0.0199,0.1139)",-1,-1,-1,-1,-1,1,-0.03950733,1.377187,4.903913,"(0.8143,-0.5234,0.2508,-0.0098)",-1,-1,-1,-1,-1
1,{},28.70335,456,1,-0.03992944,1.703445,5.379951,"(-0.0097,0.9931,-0.0171,0.1160)",1,0.1587527,1.322215,5.15873,"(-0.5652,-0.8168,0.0199,0.1140)",-1,-1,-1,-1,-1,1,-0.04022136,1.37769,4.903893,"(0.8130,-0.5290,0.2432,-0.0107)",-1,-1,-1,-1,-1
1,{},28.7433,457,1,-0.0399541,1.703657,5.380359,"(-0.0104,0.9931,-0.0166,0.1158)",1,0.1586138,1.322539,5.158738,"(-0.5653,-0.8167,0.0199,0.1140)",-1,-1,-1,-1,-1,1,-0.0385717,1.375355,4.90504,"(0.8096,-0.5316,0.2488,-0.0097)",-1,-1,-1,-1,-1
1,{},28.78578,458,1,-0.03988856,1.703784,5.380523,"(-0.0095,0.9931,-0.0160,0.1157)",1,0.1586226,1.322522,5.158747,"(-0.5653,-0.8167,0.0199,0.1141)",-1,-1,-1,-1,-1,1,-0.03842461,1.375576,4.90517,"(0.8095,-0.5318,0.2486,-0.0107)",-1,-1,-1,-1,-1
1,{},28.84046,459,1,-0.03988498,1.703991,5.380744,"(-0.0097,0.9932,-0.0149,0.1150)",1,0.1586193,1.322583,5.158798,"(-0.5653,-0.8168,0.0199,0.1139)",-1,-1,-1,-1,-1,1,-0.03636816,1.37808,4.907154,"(0.8043,-0.5417,0.2425,-0.0286)",-1,-1,-1,-1,-1
1,{},28.89596,460,1,-0.03972957,1.70411,5.380544,"(-0.0089,0.9933,-0.0142,0.1143)",1,0.1585194,1.32268,5.158767,"(-0.5650,-0.8169,0.0197,0.1140)",-1,-1,-1,-1,-1,1,-0.02460633,1.386856,4.918901,"(0.7476,-0.6148,0.2279,-0.1061)",-1,-1,-1,-1,-1
1,{},28.95151,461,1,-0.03960459,1.704123,5.380292,"(-0.0083,0.9934,-0.0146,0.1136)",1,0.1585942,1.322649,5.15867,"(-0.5652,-0.8168,0.0199,0.1140)",-1,-1,-1,-1,-1,1,-0.008828714,1.39604,4.934871,"(0.6389,-0.7209,0.1765,-0.2025)",-1,-1,-1,-1,-1
1,{},29.00695,462,1,-0.03947771,1.70397,5.379848,"(-0.0076,0.9933,-0.0144,0.1140)",1,0.1585328,1.322657,5.158668,"(-0.5652,-0.8168,0.0201,0.1140)",-1,-1,-1,-1,-1,1,0.0193788,1.388687,4.965619,"(0.4235,-0.8387,0.0945,-0.3292)",-1,-1,-1,-1,-1
1,{},29.06231,463,1,-0.03957364,1.7035,5.379537,"(-0.0081,0.9933,-0.0174,0.1139)",1,0.1584429,1.322748,5.158816,"(-0.5648,-0.8170,0.0197,0.1143)",-1,-1,-1,-1,-1,1,0.02876046,1.359691,4.9749,"(0.2045,-0.9040,-0.0799,-0.3670)",-1,-1,-1,-1,-1
1,{},29.11844,464,1,-0.03940148,1.703407,5.379153,"(-0.0085,0.9933,-0.0179,0.1140)",1,0.1583725,1.322821,5.158949,"(-0.5647,-0.8171,0.0195,0.1143)",-1,-1,-1,-1,-1,1,0.03736596,1.319988,4.984533,"(-0.0708,-0.8752,-0.1771,-0.4446)",-1,-1,-1,-1,-1
1,{},29.17396,465,1,-0.03920107,1.703106,5.379274,"(-0.0086,0.9934,-0.0207,0.1129)",1,0.1582928,1.32277,5.159029,"(-0.5642,-0.8174,0.0193,0.1145)",-1,-1,-1,-1,-1,1,0.04090233,1.296579,4.985848,"(-0.1387,-0.8712,-0.1409,-0.4493)",-1,-1,-1,-1,-1
1,{},29.22958,466,1,-0.03875174,1.702982,5.379957,"(-0.0093,0.9936,-0.0212,0.1106)",1,0.1583459,1.323076,5.159138,"(-0.5639,-0.8176,0.0192,0.1147)",-1,-1,-1,-1,-1,1,0.03706905,1.334453,4.990385,"(0.2499,-0.8559,0.0517,-0.4497)",-1,-1,-1,-1,-1
1,{},29.28496,467,1,-0.03795077,1.703131,5.380458,"(-0.0057,0.9936,-0.0186,0.1112)",1,0.1582315,1.323019,5.159248,"(-0.5633,-0.8180,0.0190,0.1149)",-1,-1,-1,-1,-1,1,0.03753977,1.343493,4.990064,"(0.2786,-0.8483,0.0397,-0.4485)",-1,-1,-1,-1,-1
1,{},29.36295,468,1,-0.03717601,1.703151,5.380115,"(-0.0058,0.9928,-0.0196,0.1183)",1,0.1582664,1.322875,5.15925,"(-0.5633,-0.8180,0.0196,0.1148)",-1,-1,-1,-1,-1,1,0.03138435,1.345485,4.97809,"(0.2161,-0.8807,-0.0438,-0.4193)",-1,-1,-1,-1,-1
1,{},29.40278,469,1,-0.03717488,1.703178,5.379963,"(-0.0052,0.9927,-0.0202,0.1187)",1,0.1583045,1.322886,5.159247,"(-0.5635,-0.8178,0.0194,0.1151)",-1,-1,-1,-1,-1,1,0.03102137,1.338866,4.982131,"(0.1838,-0.8772,-0.0461,-0.4412)",-1,-1,-1,-1,-1
1,{},29.44529,470,1,-0.03726909,1.703235,5.379694,"(-0.0057,0.9928,-0.0199,0.1184)",1,0.1582883,1.322924,5.159293,"(-0.5635,-0.8179,0.0195,0.1150)",-1,-1,-1,-1,-1,1,0.03131118,1.339787,4.982329,"(0.1969,-0.8757,-0.0380,-0.4392)",-1,-1,-1,-1,-1
1,{},29.50105,471,1,-0.03753577,1.703086,5.379316,"(-0.0065,0.9928,-0.0200,0.1175)",1,0.1580734,1.322967,5.159479,"(-0.5629,-0.8182,0.0190,0.1152)",-1,-1,-1,-1,-1,1,0.02855152,1.345247,4.976528,"(0.2067,-0.8787,-0.0454,-0.4280)",-1,-1,-1,-1,-1
